y,x,iterations,success_rate,avg_iterations,max_iterations,log2_y,sqrt_y
11,8,3,0.85,2.24,4,3.459,3.317
11,7,2,0.85,2.24,4,3.459,3.317
11,7,2,0.85,2.24,4,3.459,3.317
11,7,2,0.85,2.24,4,3.459,3.317
11,7,2,0.85,2.24,4,3.459,3.317
11,2,1,0.85,2.24,4,3.459,3.317
11,9,3,0.85,2.24,4,3.459,3.317
11,10,4,0.85,2.24,4,3.459,3.317
11,8,3,0.85,2.24,4,3.459,3.317
11,7,2,0.85,2.24,4,3.459,3.317
11,3,1,0.85,2.24,4,3.459,3.317
11,9,3,0.85,2.24,4,3.459,3.317
11,7,2,0.85,2.24,4,3.459,3.317
11,3,1,0.85,2.24,4,3.459,3.317
11,8,3,0.85,2.24,4,3.459,3.317
11,9,3,0.85,2.24,4,3.459,3.317
11,3,1,0.85,2.24,4,3.459,3.317
13,2,1,0.9,2.94,5,3.700,3.606
13,12,5,0.9,2.94,5,3.700,3.606
13,8,3,0.9,2.94,5,3.700,3.606
13,3,2,0.9,2.94,5,3.700,3.606
13,12,5,0.9,2.94,5,3.700,3.606
13,4,3,0.9,2.94,5,3.700,3.606
13,11,4,0.9,2.94,5,3.700,3.606
13,4,3,0.9,2.94,5,3.700,3.606
13,12,5,0.9,2.94,5,3.700,3.606
13,8,3,0.9,2.94,5,3.700,3.606
13,5,2,0.9,2.94,5,3.700,3.606
13,6,3,0.9,2.94,5,3.700,3.606
13,5,2,0.9,2.94,5,3.700,3.606
13,11,4,0.9,2.94,5,3.700,3.606
13,2,1,0.9,2.94,5,3.700,3.606
13,10,2,0.9,2.94,5,3.700,3.606
13,5,2,0.9,2.94,5,3.700,3.606
13,8,3,0.9,2.94,5,3.700,3.606
14,3,1,0.15,1.00,1,3.807,3.742
14,5,1,0.15,1.00,1,3.807,3.742
14,5,1,0.15,1.00,1,3.807,3.742
15,2,1,0.2,1.00,1,3.907,3.873
15,4,1,0.2,1.00,1,3.907,3.873
15,4,1,0.2,1.00,1,3.907,3.873
15,8,1,0.2,1.00,1,3.907,3.873
17,12,4,0.9,2.11,4,4.087,4.123
17,2,1,0.9,2.11,4,4.087,4.123
17,4,2,0.9,2.11,4,4.087,4.123
17,4,2,0.9,2.11,4,4.087,4.123
17,14,4,0.9,2.11,4,4.087,4.123
17,2,1,0.9,2.11,4,4.087,4.123
17,2,1,0.9,2.11,4,4.087,4.123
17,9,1,0.9,2.11,4,4.087,4.123
17,11,3,0.9,2.11,4,4.087,4.123
17,12,4,0.9,2.11,4,4.087,4.123
17,4,2,0.9,2.11,4,4.087,4.123
17,3,1,0.9,2.11,4,4.087,4.123
17,15,3,0.9,2.11,4,4.087,4.123
17,8,4,0.9,2.11,4,4.087,4.123
17,2,1,0.9,2.11,4,4.087,4.123
17,6,1,0.9,2.11,4,4.087,4.123
17,3,1,0.9,2.11,4,4.087,4.123
17,10,2,0.9,2.11,4,4.087,4.123
19,14,4,1,2.55,6,4.248,4.359
19,9,3,1,2.55,6,4.248,4.359
19,17,5,1,2.55,6,4.248,4.359
19,7,2,1,2.55,6,4.248,4.359
19,2,1,1,2.55,6,4.248,4.359
19,16,4,1,2.55,6,4.248,4.359
19,18,6,1,2.55,6,4.248,4.359
19,10,1,1,2.55,6,4.248,4.359
19,5,1,1,2.55,6,4.248,4.359
19,12,2,1,2.55,6,4.248,4.359
19,13,3,1,2.55,6,4.248,4.359
19,6,2,1,2.55,6,4.248,4.359
19,7,2,1,2.55,6,4.248,4.359
19,14,4,1,2.55,6,4.248,4.359
19,3,2,1,2.55,6,4.248,4.359
19,5,1,1,2.55,6,4.248,4.359
19,3,2,1,2.55,6,4.248,4.359
19,4,1,1,2.55,6,4.248,4.359
19,7,2,1,2.55,6,4.248,4.359
19,9,3,1,2.55,6,4.248,4.359
20,3,1,0.1,1.50,2,4.322,4.472
20,9,2,0.1,1.50,2,4.322,4.472
21,2,1,0.05,1.00,1,4.392,4.583
23,15,4,0.95,3.16,7,4.524,4.796
23,15,4,0.95,3.16,7,4.524,4.796
23,3,1,0.95,3.16,7,4.524,4.796
23,4,1,0.95,3.16,7,4.524,4.796
23,20,7,0.95,3.16,7,4.524,4.796
23,6,1,0.95,3.16,7,4.524,4.796
23,14,3,0.95,3.16,7,4.524,4.796
23,18,3,0.95,3.16,7,4.524,4.796
23,3,1,0.95,3.16,7,4.524,4.796
23,7,3,0.95,3.16,7,4.524,4.796
23,10,4,0.95,3.16,7,4.524,4.796
23,11,5,0.95,3.16,7,4.524,4.796
23,7,3,0.95,3.16,7,4.524,4.796
23,18,3,0.95,3.16,7,4.524,4.796
23,15,4,0.95,3.16,7,4.524,4.796
23,15,4,0.95,3.16,7,4.524,4.796
23,14,3,0.95,3.16,7,4.524,4.796
23,7,3,0.95,3.16,7,4.524,4.796
23,7,3,0.95,3.16,7,4.524,4.796
24,5,1,0.1,1.00,1,4.585,4.899
24,5,1,0.1,1.00,1,4.585,4.899
25,9,2,0.7,3.50,6,4.644,5.000
25,18,6,0.7,3.50,6,4.644,5.000
25,7,3,0.7,3.50,6,4.644,5.000
25,18,6,0.7,3.50,6,4.644,5.000
25,14,3,0.7,3.50,6,4.644,5.000
25,13,1,0.7,3.50,6,4.644,5.000
25,17,3,0.7,3.50,6,4.644,5.000
25,2,1,0.7,3.50,6,4.644,5.000
25,22,3,0.7,3.50,6,4.644,5.000
25,11,5,0.7,3.50,6,4.644,5.000
25,11,5,0.7,3.50,6,4.644,5.000
25,23,5,0.7,3.50,6,4.644,5.000
25,23,5,0.7,3.50,6,4.644,5.000
25,2,1,0.7,3.50,6,4.644,5.000
26,3,1,0.1,1.00,1,4.700,5.099
26,3,1,0.1,1.00,1,4.700,5.099
27,14,1,0.1,1.00,1,4.755,5.196
27,2,1,0.1,1.00,1,4.755,5.196
29,8,2,1,2.70,5,4.858,5.385
29,21,3,1,2.70,5,4.858,5.385
29,16,2,1,2.70,5,4.858,5.385
29,12,3,1,2.70,5,4.858,5.385
29,4,2,1,2.70,5,4.858,5.385
29,7,2,1,2.70,5,4.858,5.385
29,9,3,1,2.70,5,4.858,5.385
29,3,1,1,2.70,5,4.858,5.385
29,24,5,1,2.70,5,4.858,5.385
29,12,3,1,2.70,5,4.858,5.385
29,5,1,1,2.70,5,4.858,5.385
29,12,3,1,2.70,5,4.858,5.385
29,18,3,1,2.70,5,4.858,5.385
29,23,3,1,2.70,5,4.858,5.385
29,5,1,1,2.70,5,4.858,5.385
29,27,5,1,2.70,5,4.858,5.385
29,21,3,1,2.70,5,4.858,5.385
29,24,5,1,2.70,5,4.858,5.385
29,5,1,1,2.70,5,4.858,5.385
29,14,3,1,2.70,5,4.858,5.385
31,21,3,0.9,3.28,5,4.954,5.568
31,26,4,0.9,3.28,5,4.954,5.568
31,3,2,0.9,3.28,5,4.954,5.568
31,26,4,0.9,3.28,5,4.954,5.568
31,21,3,0.9,3.28,5,4.954,5.568
31,11,2,0.9,3.28,5,4.954,5.568
31,4,1,0.9,3.28,5,4.954,5.568
31,23,5,0.9,3.28,5,4.954,5.568
31,26,4,0.9,3.28,5,4.954,5.568
31,15,4,0.9,3.28,5,4.954,5.568
31,22,3,0.9,3.28,5,4.954,5.568
31,28,5,0.9,3.28,5,4.954,5.568
31,22,3,0.9,3.28,5,4.954,5.568
31,17,3,0.9,3.28,5,4.954,5.568
31,23,5,0.9,3.28,5,4.954,5.568
31,20,4,0.9,3.28,5,4.954,5.568
31,19,3,0.9,3.28,5,4.954,5.568
31,8,1,0.9,3.28,5,4.954,5.568
32,3,1,0.25,1.80,4,5.000,5.657
32,11,1,0.25,1.80,4,5.000,5.657
32,3,1,0.25,1.80,4,5.000,5.657
32,15,4,0.25,1.80,4,5.000,5.657
32,5,2,0.25,1.80,4,5.000,5.657
33,10,3,0.35,2.71,4,5.044,5.745
33,8,3,0.35,2.71,4,5.044,5.745
33,25,2,0.35,2.71,4,5.044,5.745
33,25,2,0.35,2.71,4,5.044,5.745
33,31,4,0.35,2.71,4,5.044,5.745
33,10,3,0.35,2.71,4,5.044,5.745
33,5,2,0.35,2.71,4,5.044,5.745
34,13,2,0.15,1.67,2,5.087,5.831
34,13,2,0.15,1.67,2,5.087,5.831
34,5,1,0.15,1.67,2,5.087,5.831
35,11,2,0.65,2.85,5,5.129,5.916
35,22,2,0.65,2.85,5,5.129,5.916
35,31,4,0.65,2.85,5,5.129,5.916
35,4,1,0.65,2.85,5,5.129,5.916
35,33,5,0.65,2.85,5,5.129,5.916
35,22,2,0.65,2.85,5,5.129,5.916
35,6,1,0.65,2.85,5,5.129,5.916
35,23,3,0.65,2.85,5,5.129,5.916
35,23,3,0.65,2.85,5,5.129,5.916
35,17,4,0.65,2.85,5,5.129,5.916
35,19,2,0.65,2.85,5,5.129,5.916
35,24,3,0.65,2.85,5,5.129,5.916
35,26,5,0.65,2.85,5,5.129,5.916
37,11,5,1,4.60,8,5.209,6.083
37,9,4,1,4.60,8,5.209,6.083
37,13,2,1,4.60,8,5.209,6.083
37,6,4,1,4.60,8,5.209,6.083
37,34,5,1,4.60,8,5.209,6.083
37,31,4,1,4.60,8,5.209,6.083
37,13,2,1,4.60,8,5.209,6.083
37,36,8,1,4.60,8,5.209,6.083
37,31,4,1,4.60,8,5.209,6.083
37,3,2,1,4.60,8,5.209,6.083
37,27,6,1,4.60,8,5.209,6.083
37,36,8,1,4.60,8,5.209,6.083
37,26,5,1,4.60,8,5.209,6.083
37,17,5,1,4.60,8,5.209,6.083
37,24,6,1,4.60,8,5.209,6.083
37,21,4,1,4.60,8,5.209,6.083
37,28,2,1,4.60,8,5.209,6.083
37,7,4,1,4.60,8,5.209,6.083
37,18,6,1,4.60,8,5.209,6.083
37,27,6,1,4.60,8,5.209,6.083
39,10,1,0.3,1.50,4,5.285,6.245
39,5,1,0.3,1.50,4,5.285,6.245
39,32,4,0.3,1.50,4,5.285,6.245
39,2,1,0.3,1.50,4,5.285,6.245
39,10,1,0.3,1.50,4,5.285,6.245
39,4,1,0.3,1.50,4,5.285,6.245
41,4,2,1,4.20,8,5.358,6.403
41,37,6,1,4.20,8,5.358,6.403
41,33,5,1,4.20,8,5.358,6.403
41,14,1,1,4.20,8,5.358,6.403
41,35,7,1,4.20,8,5.358,6.403
41,15,3,1,4.20,8,5.358,6.403
41,5,3,1,4.20,8,5.358,6.403
41,23,4,1,4.20,8,5.358,6.403
41,40,8,1,4.20,8,5.358,6.403
41,20,4,1,4.20,8,5.358,6.403
41,29,6,1,4.20,8,5.358,6.403
41,13,3,1,4.20,8,5.358,6.403
41,32,5,1,4.20,8,5.358,6.403
41,33,5,1,4.20,8,5.358,6.403
41,6,1,1,4.20,8,5.358,6.403
41,29,6,1,4.20,8,5.358,6.403
41,13,3,1,4.20,8,5.358,6.403
41,4,2,1,4.20,8,5.358,6.403
41,40,8,1,4.20,8,5.358,6.403
41,4,2,1,4.20,8,5.358,6.403
43,16,3,0.95,3.63,7,5.426,6.557
43,14,4,0.95,3.63,7,5.426,6.557
43,38,5,0.95,3.63,7,5.426,6.557
43,12,3,0.95,3.63,7,5.426,6.557
43,33,4,0.95,3.63,7,5.426,6.557
43,33,4,0.95,3.63,7,5.426,6.557
43,6,3,0.95,3.63,7,5.426,6.557
43,29,3,0.95,3.63,7,5.426,6.557
43,30,5,0.95,3.63,7,5.426,6.557
43,37,7,0.95,3.63,7,5.426,6.557
43,7,4,0.95,3.63,7,5.426,6.557
43,38,5,0.95,3.63,7,5.426,6.557
43,13,3,0.95,3.63,7,5.426,6.557
43,36,4,0.95,3.63,7,5.426,6.557
43,11,1,0.95,3.63,7,5.426,6.557
43,5,2,0.95,3.63,7,5.426,6.557
43,12,3,0.95,3.63,7,5.426,6.557
43,23,3,0.95,3.63,7,5.426,6.557
43,16,3,0.95,3.63,7,5.426,6.557
44,5,1,0.25,1.40,2,5.459,6.633
44,9,1,0.25,1.40,2,5.459,6.633
44,3,1,0.25,1.40,2,5.459,6.633
44,7,2,0.25,1.40,2,5.459,6.633
44,7,2,0.25,1.40,2,5.459,6.633
45,34,2,0.05,2.00,2,5.492,6.708
47,33,4,1,4.10,9,5.555,6.856
47,46,9,1,4.10,9,5.555,6.856
47,46,9,1,4.10,9,5.555,6.856
47,46,9,1,4.10,9,5.555,6.856
47,24,1,1,4.10,9,5.555,6.856
47,2,1,1,4.10,9,5.555,6.856
47,16,1,1,4.10,9,5.555,6.856
47,45,8,1,4.10,9,5.555,6.856
47,38,4,1,4.10,9,5.555,6.856
47,34,3,1,4.10,9,5.555,6.856
47,8,1,1,4.10,9,5.555,6.856
47,2,1,1,4.10,9,5.555,6.856
47,15,4,1,4.10,9,5.555,6.856
47,17,2,1,4.10,9,5.555,6.856
47,7,2,1,4.10,9,5.555,6.856
47,45,8,1,4.10,9,5.555,6.856
47,26,3,1,4.10,9,5.555,6.856
47,11,2,1,4.10,9,5.555,6.856
47,43,7,1,4.10,9,5.555,6.856
47,9,3,1,4.10,9,5.555,6.856
49,26,3,0.95,3.63,6,5.615,7.000
49,44,5,0.95,3.63,6,5.615,7.000
49,13,3,0.95,3.63,6,5.615,7.000
49,40,5,0.95,3.63,6,5.615,7.000
49,36,6,0.95,3.63,6,5.615,7.000
49,29,3,0.95,3.63,6,5.615,7.000
49,47,6,0.95,3.63,6,5.615,7.000
49,10,1,0.95,3.63,6,5.615,7.000
49,15,4,0.95,3.63,6,5.615,7.000
49,23,5,0.95,3.63,6,5.615,7.000
49,33,3,0.95,3.63,6,5.615,7.000
49,2,1,0.95,3.63,6,5.615,7.000
49,27,2,0.95,3.63,6,5.615,7.000
49,46,4,0.95,3.63,6,5.615,7.000
49,29,3,0.95,3.63,6,5.615,7.000
49,4,3,0.95,3.63,6,5.615,7.000
49,36,6,0.95,3.63,6,5.615,7.000
49,44,5,0.95,3.63,6,5.615,7.000
49,2,1,0.95,3.63,6,5.615,7.000
50,3,1,0.1,1.00,1,5.644,7.071
50,3,1,0.1,1.00,1,5.644,7.071
51,2,1,0.35,1.71,4,5.672,7.141
51,13,1,0.35,1.71,4,5.672,7.141
51,5,2,0.35,1.71,4,5.672,7.141
51,2,1,0.35,1.71,4,5.672,7.141
51,29,4,0.35,1.71,4,5.672,7.141
51,32,2,0.35,1.71,4,5.672,7.141
51,4,1,0.35,1.71,4,5.672,7.141
53,38,5,1,4.55,9,5.728,7.280
53,4,2,1,4.55,9,5.728,7.280
53,46,8,1,4.55,9,5.728,7.280
53,13,4,1,4.55,9,5.728,7.280
53,46,8,1,4.55,9,5.728,7.280
53,20,3,1,4.55,9,5.728,7.280
53,36,4,1,4.55,9,5.728,7.280
53,52,9,1,4.55,9,5.728,7.280
53,49,7,1,4.55,9,5.728,7.280
53,30,3,1,4.55,9,5.728,7.280
53,39,7,1,4.55,9,5.728,7.280
53,49,7,1,4.55,9,5.728,7.280
53,3,1,1,4.55,9,5.728,7.280
53,9,1,1,4.55,9,5.728,7.280
53,10,3,1,4.55,9,5.728,7.280
53,12,3,1,4.55,9,5.728,7.280
53,50,6,1,4.55,9,5.728,7.280
53,8,2,1,4.55,9,5.728,7.280
53,38,5,1,4.55,9,5.728,7.280
53,16,3,1,4.55,9,5.728,7.280
54,11,1,0.1,1.00,1,5.755,7.348
54,5,1,0.1,1.00,1,5.755,7.348
55,21,2,0.5,2.50,5,5.781,7.416
55,8,1,0.5,2.50,5,5.781,7.416
55,14,1,0.5,2.50,5,5.781,7.416
55,16,3,0.5,2.50,5,5.781,7.416
55,46,4,0.5,2.50,5,5.781,7.416
55,23,2,0.5,2.50,5,5.781,7.416
55,31,2,0.5,2.50,5,5.781,7.416
55,51,5,0.5,2.50,5,5.781,7.416
55,23,2,0.5,2.50,5,5.781,7.416
55,39,3,0.5,2.50,5,5.781,7.416
59,7,2,1,3.00,6,5.883,7.681
59,44,6,1,3.00,6,5.883,7.681
59,33,3,1,3.00,6,5.883,7.681
59,45,3,1,3.00,6,5.883,7.681
59,20,1,1,3.00,6,5.883,7.681
59,48,3,1,3.00,6,5.883,7.681
59,2,1,1,3.00,6,5.883,7.681
59,15,1,1,3.00,6,5.883,7.681
59,49,6,1,3.00,6,5.883,7.681
59,4,1,1,3.00,6,5.883,7.681
59,15,1,1,3.00,6,5.883,7.681
59,14,4,1,3.00,6,5.883,7.681
59,45,3,1,3.00,6,5.883,7.681
59,4,1,1,3.00,6,5.883,7.681
59,26,5,1,3.00,6,5.883,7.681
59,42,4,1,3.00,6,5.883,7.681
59,3,1,1,3.00,6,5.883,7.681
59,35,4,1,3.00,6,5.883,7.681
59,53,6,1,3.00,6,5.883,7.681
59,38,4,1,3.00,6,5.883,7.681
61,22,5,1,4.50,7,5.931,7.810
61,29,5,1,4.50,7,5.931,7.810
61,13,4,1,4.50,7,5.931,7.810
61,42,5,1,4.50,7,5.931,7.810
61,46,2,1,4.50,7,5.931,7.810
61,51,4,1,4.50,7,5.931,7.810
61,45,6,1,4.50,7,5.931,7.810
61,20,6,1,4.50,7,5.931,7.810
61,55,7,1,4.50,7,5.931,7.810
61,28,5,1,4.50,7,5.931,7.810
61,14,3,1,4.50,7,5.931,7.810
61,2,1,1,4.50,7,5.931,7.810
61,45,6,1,4.50,7,5.931,7.810
61,2,1,1,4.50,7,5.931,7.810
61,16,3,1,4.50,7,5.931,7.810
61,28,5,1,4.50,7,5.931,7.810
61,37,5,1,4.50,7,5.931,7.810
61,34,3,1,4.50,7,5.931,7.810
61,55,7,1,4.50,7,5.931,7.810
61,27,7,1,4.50,7,5.931,7.810
62,21,1,0.1,2.50,4,5.954,7.874
62,29,4,0.1,2.50,4,5.954,7.874
63,17,3,0.1,3.50,4,5.977,7.937
63,41,4,0.1,3.50,4,5.977,7.937
64,29,3,0.05,3.00,3,6.000,8.000
65,49,2,0.55,2.09,3,6.022,8.062
65,21,3,0.55,2.09,3,6.022,8.062
65,23,3,0.55,2.09,3,6.022,8.062
65,33,1,0.55,2.09,3,6.022,8.062
65,21,3,0.55,2.09,3,6.022,8.062
65,2,1,0.55,2.09,3,6.022,8.062
65,57,3,0.55,2.09,3,6.022,8.062
65,28,3,0.55,2.09,3,6.022,8.062
65,22,1,0.55,2.09,3,6.022,8.062
65,33,1,0.55,2.09,3,6.022,8.062
65,29,2,0.55,2.09,3,6.022,8.062
67,45,3,1,4.80,9,6.066,8.185
67,38,5,1,4.80,9,6.066,8.185
67,41,6,1,4.80,9,6.066,8.185
67,52,5,1,4.80,9,6.066,8.185
67,31,6,1,4.80,9,6.066,8.185
67,27,4,1,4.80,9,6.066,8.185
67,28,2,1,4.80,9,6.066,8.185
67,47,5,1,4.80,9,6.066,8.185
67,53,6,1,4.80,9,6.066,8.185
67,38,5,1,4.80,9,6.066,8.185
67,44,3,1,4.80,9,6.066,8.185
67,6,4,1,4.80,9,6.066,8.185
67,52,5,1,4.80,9,6.066,8.185
67,64,9,1,4.80,9,6.066,8.185
67,17,1,1,4.80,9,6.066,8.185
67,39,5,1,4.80,9,6.066,8.185
67,65,7,1,4.80,9,6.066,8.185
67,60,7,1,4.80,9,6.066,8.185
67,9,4,1,4.80,9,6.066,8.185
67,37,4,1,4.80,9,6.066,8.185
69,68,7,0.15,3.67,7,6.109,8.307
69,38,2,0.15,3.67,7,6.109,8.307
69,38,2,0.15,3.67,7,6.109,8.307
71,46,5,1,4.55,10,6.150,8.426
71,36,1,1,4.55,10,6.150,8.426
71,15,2,1,4.55,10,6.150,8.426
71,17,5,1,4.55,10,6.150,8.426
71,44,6,1,4.55,10,6.150,8.426
71,35,9,1,4.55,10,6.150,8.426
71,19,3,1,4.55,10,6.150,8.426
71,70,8,1,4.55,10,6.150,8.426
71,29,3,1,4.55,10,6.150,8.426
71,37,2,1,4.55,10,6.150,8.426
71,28,4,1,4.55,10,6.150,8.426
71,4,1,1,4.55,10,6.150,8.426
71,59,7,1,4.55,10,6.150,8.426
71,64,5,1,4.55,10,6.150,8.426
71,55,4,1,4.55,10,6.150,8.426
71,31,7,1,4.55,10,6.150,8.426
71,45,4,1,4.55,10,6.150,8.426
71,6,1,1,4.55,10,6.150,8.426
71,28,4,1,4.55,10,6.150,8.426
71,53,10,1,4.55,10,6.150,8.426
73,59,8,1,5.75,11,6.190,8.544
73,32,5,1,5.75,11,6.190,8.544
73,38,3,1,5.75,11,6.190,8.544
73,30,7,1,5.75,11,6.190,8.544
73,3,2,1,5.75,11,6.190,8.544
73,24,5,1,5.75,11,6.190,8.544
73,15,2,1,5.75,11,6.190,8.544
73,9,6,1,5.75,11,6.190,8.544
73,7,4,1,5.75,11,6.190,8.544
73,11,4,1,5.75,11,6.190,8.544
73,45,7,1,5.75,11,6.190,8.544
73,25,2,1,5.75,11,6.190,8.544
73,71,11,1,5.75,11,6.190,8.544
73,60,7,1,5.75,11,6.190,8.544
73,71,11,1,5.75,11,6.190,8.544
73,51,7,1,5.75,11,6.190,8.544
73,23,4,1,5.75,11,6.190,8.544
73,51,7,1,5.75,11,6.190,8.544
73,69,10,1,5.75,11,6.190,8.544
73,4,3,1,5.75,11,6.190,8.544
74,7,2,0.3,1.83,3,6.209,8.602
74,27,3,0.3,1.83,3,6.209,8.602
74,7,2,0.3,1.83,3,6.209,8.602
74,5,1,0.3,1.83,3,6.209,8.602
74,15,1,0.3,1.83,3,6.209,8.602
74,7,2,0.3,1.83,3,6.209,8.602
75,74,8,0.35,3.14,8,6.229,8.660
75,58,4,0.35,3.14,8,6.229,8.660
75,19,1,0.35,3.14,8,6.229,8.660
75,61,3,0.35,3.14,8,6.229,8.660
75,7,2,0.35,3.14,8,6.229,8.660
75,43,3,0.35,3.14,8,6.229,8.660
75,4,1,0.35,3.14,8,6.229,8.660
76,37,4,0.15,2.67,4,6.248,8.718
76,11,1,0.15,2.67,4,6.248,8.718
76,35,3,0.15,2.67,4,6.248,8.718
77,3,1,0.75,3.80,7,6.267,8.775
77,30,2,0.75,3.80,7,6.267,8.775
77,46,3,0.75,3.80,7,6.267,8.775
77,60,5,0.75,3.80,7,6.267,8.775
77,17,3,0.75,3.80,7,6.267,8.775
77,60,5,0.75,3.80,7,6.267,8.775
77,60,5,0.75,3.80,7,6.267,8.775
77,74,7,0.75,3.80,7,6.267,8.775
77,60,5,0.75,3.80,7,6.267,8.775
77,59,4,0.75,3.80,7,6.267,8.775
77,32,4,0.75,3.80,7,6.267,8.775
77,57,7,0.75,3.80,7,6.267,8.775
77,39,1,0.75,3.80,7,6.267,8.775
77,52,4,0.75,3.80,7,6.267,8.775
77,26,1,0.75,3.80,7,6.267,8.775
79,4,1,1,3.50,10,6.304,8.888
79,4,1,1,3.50,10,6.304,8.888
79,65,6,1,3.50,10,6.304,8.888
79,44,3,1,3.50,10,6.304,8.888
79,13,3,1,3.50,10,6.304,8.888
79,13,3,1,3.50,10,6.304,8.888
79,43,3,1,3.50,10,6.304,8.888
79,10,1,1,3.50,10,6.304,8.888
79,74,10,1,3.50,10,6.304,8.888
79,56,3,1,3.50,10,6.304,8.888
79,73,6,1,3.50,10,6.304,8.888
79,55,4,1,3.50,10,6.304,8.888
79,52,4,1,3.50,10,6.304,8.888
79,60,4,1,3.50,10,6.304,8.888
79,23,4,1,3.50,10,6.304,8.888
79,33,2,1,3.50,10,6.304,8.888
79,48,4,1,3.50,10,6.304,8.888
79,66,4,1,3.50,10,6.304,8.888
79,3,2,1,3.50,10,6.304,8.888
79,27,2,1,3.50,10,6.304,8.888
81,71,3,0.15,3.67,4,6.340,9.000
81,76,4,0.15,3.67,4,6.340,9.000
81,76,4,0.15,3.67,4,6.340,9.000
83,2,1,1,4.30,8,6.375,9.110
83,60,3,1,4.30,8,6.375,9.110
83,82,8,1,4.30,8,6.375,9.110
83,35,4,1,4.30,8,6.375,9.110
83,9,2,1,4.30,8,6.375,9.110
83,48,5,1,4.30,8,6.375,9.110
83,71,6,1,4.30,8,6.375,9.110
83,41,4,1,4.30,8,6.375,9.110
83,17,2,1,4.30,8,6.375,9.110
83,74,6,1,4.30,8,6.375,9.110
83,8,3,1,4.30,8,6.375,9.110
83,55,5,1,4.30,8,6.375,9.110
83,48,5,1,4.30,8,6.375,9.110
83,58,7,1,4.30,8,6.375,9.110
83,61,5,1,4.30,8,6.375,9.110
83,19,2,1,4.30,8,6.375,9.110
83,39,4,1,4.30,8,6.375,9.110
83,79,6,1,4.30,8,6.375,9.110
83,62,5,1,4.30,8,6.375,9.110
83,23,3,1,4.30,8,6.375,9.110
85,32,4,0.25,3.20,4,6.409,9.220
85,12,4,0.25,3.20,4,6.409,9.220
85,43,1,0.25,3.20,4,6.409,9.220
85,12,4,0.25,3.20,4,6.409,9.220
85,22,3,0.25,3.20,4,6.409,9.220
87,7,2,0.35,1.43,2,6.443,9.327
87,22,1,0.35,1.43,2,6.443,9.327
87,2,1,0.35,1.43,2,6.443,9.327
87,4,1,0.35,1.43,2,6.443,9.327
87,19,2,0.35,1.43,2,6.443,9.327
87,4,1,0.35,1.43,2,6.443,9.327
87,13,2,0.35,1.43,2,6.443,9.327
89,79,4,1,3.65,7,6.476,9.434
89,66,6,1,3.65,7,6.476,9.434
89,37,6,1,3.65,7,6.476,9.434
89,4,2,1,3.65,7,6.476,9.434
89,11,2,1,3.65,7,6.476,9.434
89,32,3,1,3.65,7,6.476,9.434
89,27,3,1,3.65,7,6.476,9.434
89,3,1,1,3.65,7,6.476,9.434
89,65,5,1,3.65,7,6.476,9.434
89,72,6,1,3.65,7,6.476,9.434
89,7,2,1,3.65,7,6.476,9.434
89,51,3,1,3.65,7,6.476,9.434
89,74,6,1,3.65,7,6.476,9.434
89,26,2,1,3.65,7,6.476,9.434
89,51,3,1,3.65,7,6.476,9.434
89,32,3,1,3.65,7,6.476,9.434
89,73,5,1,3.65,7,6.476,9.434
89,11,2,1,3.65,7,6.476,9.434
89,83,7,1,3.65,7,6.476,9.434
89,19,2,1,3.65,7,6.476,9.434
91,69,4,0.8,4.63,7,6.508,9.539
91,55,3,0.8,4.63,7,6.508,9.539
91,3,2,0.8,4.63,7,6.508,9.539
91,16,3,0.8,4.63,7,6.508,9.539
91,40,7,0.8,4.63,7,6.508,9.539
91,36,6,0.8,4.63,7,6.508,9.539
91,17,5,0.8,4.63,7,6.508,9.539
91,8,3,0.8,4.63,7,6.508,9.539
91,6,3,0.8,4.63,7,6.508,9.539
91,44,5,0.8,4.63,7,6.508,9.539
91,81,7,0.8,4.63,7,6.508,9.539
91,6,3,0.8,4.63,7,6.508,9.539
91,82,5,0.8,4.63,7,6.508,9.539
91,40,7,0.8,4.63,7,6.508,9.539
91,88,7,0.8,4.63,7,6.508,9.539
91,69,4,0.8,4.63,7,6.508,9.539
92,41,2,0.1,3.50,5,6.524,9.592
92,45,5,0.1,3.50,5,6.524,9.592
93,10,4,0.15,3.33,4,6.539,9.644
93,5,2,0.15,3.33,4,6.539,9.644
93,10,4,0.15,3.33,4,6.539,9.644
94,15,3,0.15,3.67,4,6.555,9.695
94,23,4,0.15,3.67,4,6.555,9.695
94,23,4,0.15,3.67,4,6.555,9.695
95,72,3,0.55,3.18,7,6.570,9.747
95,4,1,0.55,3.18,7,6.570,9.747
95,43,4,0.55,3.18,7,6.570,9.747
95,73,4,0.55,3.18,7,6.570,9.747
95,54,4,0.55,3.18,7,6.570,9.747
95,3,1,0.55,3.18,7,6.570,9.747
95,41,5,0.55,3.18,7,6.570,9.747
95,44,3,0.55,3.18,7,6.570,9.747
95,71,7,0.55,3.18,7,6.570,9.747
95,6,1,0.55,3.18,7,6.570,9.747
95,33,2,0.55,3.18,7,6.570,9.747
97,54,3,1,4.10,8,6.600,9.849
97,44,4,1,4.10,8,6.600,9.849
97,75,4,1,4.10,8,6.600,9.849
97,25,3,1,4.10,8,6.600,9.849
97,16,4,1,4.10,8,6.600,9.849
97,17,4,1,4.10,8,6.600,9.849
