y,x,iterations,success_rate,avg_iterations,max_iterations,log2_y,sqrt_y
11,6,1,0.9,2.00,4,3.459,3.317
11,4,1,0.9,2.00,4,3.459,3.317
11,6,1,0.9,2.00,4,3.459,3.317
11,5,2,0.9,2.00,4,3.459,3.317
11,9,3,0.9,2.00,4,3.459,3.317
11,4,1,0.9,2.00,4,3.459,3.317
11,7,2,0.9,2.00,4,3.459,3.317
11,2,1,0.9,2.00,4,3.459,3.317
11,8,3,0.9,2.00,4,3.459,3.317
11,3,1,0.9,2.00,4,3.459,3.317
11,4,1,0.9,2.00,4,3.459,3.317
11,5,2,0.9,2.00,4,3.459,3.317
11,8,3,0.9,2.00,4,3.459,3.317
11,9,3,0.9,2.00,4,3.459,3.317
11,10,4,0.9,2.00,4,3.459,3.317
11,8,3,0.9,2.00,4,3.459,3.317
11,4,1,0.9,2.00,4,3.459,3.317
11,9,3,0.9,2.00,4,3.459,3.317
13,8,3,0.8,2.69,5,3.700,3.606
13,3,2,0.8,2.69,5,3.700,3.606
13,9,3,0.8,2.69,5,3.700,3.606
13,3,2,0.8,2.69,5,3.700,3.606
13,6,3,0.8,2.69,5,3.700,3.606
13,10,2,0.8,2.69,5,3.700,3.606
13,8,3,0.8,2.69,5,3.700,3.606
13,5,2,0.8,2.69,5,3.700,3.606
13,8,3,0.8,2.69,5,3.700,3.606
13,6,3,0.8,2.69,5,3.700,3.606
13,12,5,0.8,2.69,5,3.700,3.606
13,7,1,0.8,2.69,5,3.700,3.606
13,5,2,0.8,2.69,5,3.700,3.606
13,9,3,0.8,2.69,5,3.700,3.606
13,10,2,0.8,2.69,5,3.700,3.606
13,11,4,0.8,2.69,5,3.700,3.606
14,3,1,0.05,1.00,1,3.807,3.742
15,2,1,0.2,1.00,1,3.907,3.873
15,4,1,0.2,1.00,1,3.907,3.873
15,2,1,0.2,1.00,1,3.907,3.873
15,2,1,0.2,1.00,1,3.907,3.873
17,14,4,0.95,2.79,4,4.087,4.123
17,2,1,0.95,2.79,4,4.087,4.123
17,16,4,0.95,2.79,4,4.087,4.123
17,13,2,0.95,2.79,4,4.087,4.123
17,16,4,0.95,2.79,4,4.087,4.123
17,2,1,0.95,2.79,4,4.087,4.123
17,3,1,0.95,2.79,4,4.087,4.123
17,15,3,0.95,2.79,4,4.087,4.123
17,7,3,0.95,2.79,4,4.087,4.123
17,16,4,0.95,2.79,4,4.087,4.123
17,16,4,0.95,2.79,4,4.087,4.123
17,8,4,0.95,2.79,4,4.087,4.123
17,14,4,0.95,2.79,4,4.087,4.123
17,13,2,0.95,2.79,4,4.087,4.123
17,5,2,0.95,2.79,4,4.087,4.123
17,2,1,0.95,2.79,4,4.087,4.123
17,4,2,0.95,2.79,4,4.087,4.123
17,8,4,0.95,2.79,4,4.087,4.123
17,11,3,0.95,2.79,4,4.087,4.123
19,3,2,0.85,2.24,4,4.248,4.359
19,10,1,0.85,2.24,4,4.248,4.359
19,3,2,0.85,2.24,4,4.248,4.359
19,5,1,0.85,2.24,4,4.248,4.359
19,4,1,0.85,2.24,4,4.248,4.359
19,7,2,0.85,2.24,4,4.248,4.359
19,16,4,0.85,2.24,4,4.248,4.359
19,16,4,0.85,2.24,4,4.248,4.359
19,10,1,0.85,2.24,4,4.248,4.359
19,6,2,0.85,2.24,4,4.248,4.359
19,13,3,0.85,2.24,4,4.248,4.359
19,11,3,0.85,2.24,4,4.248,4.359
19,8,2,0.85,2.24,4,4.248,4.359
19,11,3,0.85,2.24,4,4.248,4.359
19,13,3,0.85,2.24,4,4.248,4.359
19,3,2,0.85,2.24,4,4.248,4.359
19,12,2,0.85,2.24,4,4.248,4.359
20,3,1,0.1,1.50,2,4.322,4.472
20,9,2,0.1,1.50,2,4.322,4.472
21,2,1,0.3,1.67,2,4.392,4.583
21,16,2,0.3,1.67,2,4.392,4.583
21,16,2,0.3,1.67,2,4.392,4.583
21,16,2,0.3,1.67,2,4.392,4.583
21,2,1,0.3,1.67,2,4.392,4.583
21,16,2,0.3,1.67,2,4.392,4.583
23,9,2,0.9,3.33,7,4.524,4.796
23,4,1,0.9,3.33,7,4.524,4.796
23,17,6,0.9,3.33,7,4.524,4.796
23,15,4,0.9,3.33,7,4.524,4.796
23,18,3,0.9,3.33,7,4.524,4.796
23,20,7,0.9,3.33,7,4.524,4.796
23,11,5,0.9,3.33,7,4.524,4.796
23,7,3,0.9,3.33,7,4.524,4.796
23,12,1,0.9,3.33,7,4.524,4.796
23,9,2,0.9,3.33,7,4.524,4.796
23,12,1,0.9,3.33,7,4.524,4.796
23,11,5,0.9,3.33,7,4.524,4.796
23,3,1,0.9,3.33,7,4.524,4.796
23,7,3,0.9,3.33,7,4.524,4.796
23,20,7,0.9,3.33,7,4.524,4.796
23,16,3,0.9,3.33,7,4.524,4.796
23,16,3,0.9,3.33,7,4.524,4.796
23,18,3,0.9,3.33,7,4.524,4.796
24,5,1,0.05,1.00,1,4.585,4.899
25,3,2,0.7,3.21,4,4.644,5.000
25,21,4,0.7,3.21,4,4.644,5.000
25,13,1,0.7,3.21,4,4.644,5.000
25,16,4,0.7,3.21,4,4.644,5.000
25,22,3,0.7,3.21,4,4.644,5.000
25,21,4,0.7,3.21,4,4.644,5.000
25,21,4,0.7,3.21,4,4.644,5.000
25,9,2,0.7,3.21,4,4.644,5.000
25,22,3,0.7,3.21,4,4.644,5.000
25,8,4,0.7,3.21,4,4.644,5.000
25,17,3,0.7,3.21,4,4.644,5.000
25,22,3,0.7,3.21,4,4.644,5.000
25,8,4,0.7,3.21,4,4.644,5.000
25,16,4,0.7,3.21,4,4.644,5.000
26,9,1,0.1,1.00,1,4.700,5.099
26,3,1,0.1,1.00,1,4.700,5.099
27,17,2,0.3,1.33,2,4.755,5.196
27,14,1,0.3,1.33,2,4.755,5.196
27,7,1,0.3,1.33,2,4.755,5.196
27,7,1,0.3,1.33,2,4.755,5.196
27,17,2,0.3,1.33,2,4.755,5.196
27,14,1,0.3,1.33,2,4.755,5.196
29,4,2,0.95,2.95,6,4.858,5.385
29,22,2,0.95,2.95,6,4.858,5.385
29,23,3,0.95,2.95,6,4.858,5.385
29,21,3,0.95,2.95,6,4.858,5.385
29,16,2,0.95,2.95,6,4.858,5.385
29,28,6,0.95,2.95,6,4.858,5.385
29,25,4,0.95,2.95,6,4.858,5.385
29,27,5,0.95,2.95,6,4.858,5.385
29,13,2,0.95,2.95,6,4.858,5.385
29,13,2,0.95,2.95,6,4.858,5.385
29,5,1,0.95,2.95,6,4.858,5.385
29,9,3,0.95,2.95,6,4.858,5.385
29,27,5,0.95,2.95,6,4.858,5.385
29,13,2,0.95,2.95,6,4.858,5.385
29,10,1,0.95,2.95,6,4.858,5.385
29,26,4,0.95,2.95,6,4.858,5.385
29,27,5,0.95,2.95,6,4.858,5.385
29,7,2,0.95,2.95,6,4.858,5.385
29,16,2,0.95,2.95,6,4.858,5.385
31,24,4,1,3.55,8,4.954,5.568
31,16,1,1,3.55,8,4.954,5.568
31,30,8,1,3.55,8,4.954,5.568
31,8,1,1,3.55,8,4.954,5.568
31,14,3,1,3.55,8,4.954,5.568
31,25,4,1,3.55,8,4.954,5.568
31,28,5,1,3.55,8,4.954,5.568
31,18,3,1,3.55,8,4.954,5.568
31,14,3,1,3.55,8,4.954,5.568
31,19,3,1,3.55,8,4.954,5.568
31,12,3,1,3.55,8,4.954,5.568
31,27,6,1,3.55,8,4.954,5.568
31,30,8,1,3.55,8,4.954,5.568
31,6,3,1,3.55,8,4.954,5.568
31,11,2,1,3.55,8,4.954,5.568
31,18,3,1,3.55,8,4.954,5.568
31,20,4,1,3.55,8,4.954,5.568
31,16,1,1,3.55,8,4.954,5.568
31,5,2,1,3.55,8,4.954,5.568
31,25,4,1,3.55,8,4.954,5.568
32,3,1,0.15,2.00,4,5.000,5.657
32,15,4,0.15,2.00,4,5.000,5.657
32,11,1,0.15,2.00,4,5.000,5.657
33,8,3,0.35,2.86,5,5.044,5.745
33,32,5,0.35,2.86,5,5.044,5.745
33,5,2,0.35,2.86,5,5.044,5.745
33,2,1,0.35,2.86,5,5.044,5.745
33,29,3,0.35,2.86,5,5.044,5.745
33,5,2,0.35,2.86,5,5.044,5.745
33,31,4,0.35,2.86,5,5.044,5.745
34,13,2,0.1,2.00,2,5.087,5.831
34,13,2,0.1,2.00,2,5.087,5.831
35,4,1,0.65,2.46,5,5.129,5.916
35,9,1,0.65,2.46,5,5.129,5.916
35,12,1,0.65,2.46,5,5.129,5.916
35,33,5,0.65,2.46,5,5.129,5.916
35,4,1,0.65,2.46,5,5.129,5.916
35,2,1,0.65,2.46,5,5.129,5.916
35,32,5,0.65,2.46,5,5.129,5.916
35,17,4,0.65,2.46,5,5.129,5.916
35,12,1,0.65,2.46,5,5.129,5.916
35,23,3,0.65,2.46,5,5.129,5.916
35,22,2,0.65,2.46,5,5.129,5.916
35,33,5,0.65,2.46,5,5.129,5.916
35,22,2,0.65,2.46,5,5.129,5.916
37,28,2,0.95,4.37,8,5.209,6.083
37,18,6,0.95,4.37,8,5.209,6.083
37,23,5,0.95,4.37,8,5.209,6.083
37,26,5,0.95,4.37,8,5.209,6.083
37,31,4,0.95,4.37,8,5.209,6.083
37,20,3,0.95,4.37,8,5.209,6.083
37,36,8,0.95,4.37,8,5.209,6.083
37,34,5,0.95,4.37,8,5.209,6.083
37,6,4,0.95,4.37,8,5.209,6.083
37,19,1,0.95,4.37,8,5.209,6.083
37,29,5,0.95,4.37,8,5.209,6.083
37,28,2,0.95,4.37,8,5.209,6.083
37,22,5,0.95,4.37,8,5.209,6.083
37,21,4,0.95,4.37,8,5.209,6.083
37,31,4,0.95,4.37,8,5.209,6.083
37,17,5,0.95,4.37,8,5.209,6.083
37,25,3,0.95,4.37,8,5.209,6.083
37,12,6,0.95,4.37,8,5.209,6.083
37,12,6,0.95,4.37,8,5.209,6.083
38,13,1,0.05,1.00,1,5.248,6.164
39,4,1,0.25,1.00,1,5.285,6.245
39,8,1,0.25,1.00,1,5.285,6.245
39,5,1,0.25,1.00,1,5.285,6.245
39,8,1,0.25,1.00,1,5.285,6.245
39,8,1,0.25,1.00,1,5.285,6.245
41,33,5,1,2.80,8,5.358,6.403
41,3,1,1,2.80,8,5.358,6.403
41,22,2,1,2.80,8,5.358,6.403
41,9,3,1,2.80,8,5.358,6.403
41,34,5,1,2.80,8,5.358,6.403
41,21,1,1,2.80,8,5.358,6.403
41,3,1,1,2.80,8,5.358,6.403
41,31,2,1,2.80,8,5.358,6.403
41,24,2,1,2.80,8,5.358,6.403
41,9,3,1,2.80,8,5.358,6.403
41,2,1,1,2.80,8,5.358,6.403
41,26,3,1,2.80,8,5.358,6.403
41,3,1,1,2.80,8,5.358,6.403
41,3,1,1,2.80,8,5.358,6.403
41,32,5,1,2.80,8,5.358,6.403
41,28,4,1,2.80,8,5.358,6.403
41,27,4,1,2.80,8,5.358,6.403
41,11,2,1,2.80,8,5.358,6.403
41,40,8,1,2.80,8,5.358,6.403
41,24,2,1,2.80,8,5.358,6.403
43,19,5,0.9,3.61,8,5.426,6.557
43,40,8,0.9,3.61,8,5.426,6.557
43,7,4,0.9,3.61,8,5.426,6.557
43,7,4,0.9,3.61,8,5.426,6.557
43,26,3,0.9,3.61,8,5.426,6.557
43,3,2,0.9,3.61,8,5.426,6.557
43,15,2,0.9,3.61,8,5.426,6.557
43,11,1,0.9,3.61,8,5.426,6.557
43,24,3,0.9,3.61,8,5.426,6.557
43,19,5,0.9,3.61,8,5.426,6.557
43,20,5,0.9,3.61,8,5.426,6.557
43,35,3,0.9,3.61,8,5.426,6.557
43,18,2,0.9,3.61,8,5.426,6.557
43,8,3,0.9,3.61,8,5.426,6.557
43,7,4,0.9,3.61,8,5.426,6.557
43,5,2,0.9,3.61,8,5.426,6.557
43,7,4,0.9,3.61,8,5.426,6.557
43,20,5,0.9,3.61,8,5.426,6.557
44,17,3,0.15,1.67,3,5.459,6.633
44,3,1,0.15,1.67,3,5.459,6.633
44,9,1,0.15,1.67,3,5.459,6.633
45,23,1,0.1,1.00,1,5.492,6.708
45,2,1,0.1,1.00,1,5.492,6.708
47,33,4,1,3.05,8,5.555,6.856
47,45,8,1,3.05,8,5.555,6.856
47,6,1,1,3.05,8,5.555,6.856
47,10,2,1,3.05,8,5.555,6.856
47,10,2,1,3.05,8,5.555,6.856
47,3,1,1,3.05,8,5.555,6.856
47,4,1,1,3.05,8,5.555,6.856
47,26,3,1,3.05,8,5.555,6.856
47,7,2,1,3.05,8,5.555,6.856
47,5,2,1,3.05,8,5.555,6.856
47,12,1,1,3.05,8,5.555,6.856
47,15,4,1,3.05,8,5.555,6.856
47,20,4,1,3.05,8,5.555,6.856
47,20,4,1,3.05,8,5.555,6.856
47,38,4,1,3.05,8,5.555,6.856
47,17,2,1,3.05,8,5.555,6.856
47,14,4,1,3.05,8,5.555,6.856
47,2,1,1,3.05,8,5.555,6.856
47,30,4,1,3.05,8,5.555,6.856
47,41,7,1,3.05,8,5.555,6.856
48,11,2,0.1,2.00,2,5.585,6.928
48,11,2,0.1,2.00,2,5.585,6.928
49,37,2,0.85,3.65,7,5.615,7.000
49,47,6,0.85,3.65,7,5.615,7.000
49,5,1,0.85,3.65,7,5.615,7.000
49,48,7,0.85,3.65,7,5.615,7.000
49,3,2,0.85,3.65,7,5.615,7.000
49,15,4,0.85,3.65,7,5.615,7.000
49,27,2,0.85,3.65,7,5.615,7.000
49,48,7,0.85,3.65,7,5.615,7.000
49,13,3,0.85,3.65,7,5.615,7.000
49,20,4,0.85,3.65,7,5.615,7.000
49,43,3,0.85,3.65,7,5.615,7.000
49,10,1,0.85,3.65,7,5.615,7.000
49,23,5,0.85,3.65,7,5.615,7.000
49,43,3,0.85,3.65,7,5.615,7.000
49,44,5,0.85,3.65,7,5.615,7.000
49,38,3,0.85,3.65,7,5.615,7.000
49,39,4,0.85,3.65,7,5.615,7.000
51,16,2,0.4,2.50,5,5.672,7.141
51,16,2,0.4,2.50,5,5.672,7.141
51,13,1,0.4,2.50,5,5.672,7.141
51,31,3,0.4,2.50,5,5.672,7.141
51,4,1,0.4,2.50,5,5.672,7.141
51,31,3,0.4,2.50,5,5.672,7.141
51,31,3,0.4,2.50,5,5.672,7.141
51,40,5,0.4,2.50,5,5.672,7.141
53,9,1,1,3.85,9,5.728,7.280
53,16,3,1,3.85,9,5.728,7.280
53,14,2,1,3.85,9,5.728,7.280
53,52,9,1,3.85,9,5.728,7.280
53,33,5,1,3.85,9,5.728,7.280
53,27,1,1,3.85,9,5.728,7.280
53,4,2,1,3.85,9,5.728,7.280
53,38,5,1,3.85,9,5.728,7.280
53,49,7,1,3.85,9,5.728,7.280
53,5,2,1,3.85,9,5.728,7.280
53,10,3,1,3.85,9,5.728,7.280
53,23,4,1,3.85,9,5.728,7.280
53,2,1,1,3.85,9,5.728,7.280
53,36,4,1,3.85,9,5.728,7.280
53,25,6,1,3.85,9,5.728,7.280
53,34,4,1,3.85,9,5.728,7.280
53,46,8,1,3.85,9,5.728,7.280
53,36,4,1,3.85,9,5.728,7.280
53,40,2,1,3.85,9,5.728,7.280
53,21,4,1,3.85,9,5.728,7.280
55,47,4,0.65,4.08,7,5.781,7.416
55,48,6,0.65,4.08,7,5.781,7.416
55,54,7,0.65,4.08,7,5.781,7.416
55,48,6,0.65,4.08,7,5.781,7.416
55,47,4,0.65,4.08,7,5.781,7.416
55,21,2,0.65,4.08,7,5.781,7.416
55,48,6,0.65,4.08,7,5.781,7.416
55,4,1,0.65,4.08,7,5.781,7.416
55,26,3,0.65,4.08,7,5.781,7.416
55,37,3,0.65,4.08,7,5.781,7.416
55,4,1,0.65,4.08,7,5.781,7.416
55,16,3,0.65,4.08,7,5.781,7.416
55,54,7,0.65,4.08,7,5.781,7.416
56,27,3,0.1,2.50,3,5.807,7.483
56,25,2,0.1,2.50,3,5.807,7.483
57,2,1,0.1,1.00,1,5.833,7.550
57,2,1,0.1,1.00,1,5.833,7.550
59,10,1,1,3.85,9,5.883,7.681
59,3,1,1,3.85,9,5.883,7.681
59,56,7,1,3.85,9,5.883,7.681
59,14,4,1,3.85,9,5.883,7.681
59,49,6,1,3.85,9,5.883,7.681
59,15,1,1,3.85,9,5.883,7.681
59,7,2,1,3.85,9,5.883,7.681
59,46,4,1,3.85,9,5.883,7.681
59,11,3,1,3.85,9,5.883,7.681
59,2,1,1,3.85,9,5.883,7.681
59,55,7,1,3.85,9,5.883,7.681
59,26,5,1,3.85,9,5.883,7.681
59,46,4,1,3.85,9,5.883,7.681
59,45,3,1,3.85,9,5.883,7.681
59,58,9,1,3.85,9,5.883,7.681
59,50,4,1,3.85,9,5.883,7.681
59,52,4,1,3.85,9,5.883,7.681
59,10,1,1,3.85,9,5.883,7.681
59,44,6,1,3.85,9,5.883,7.681
59,42,4,1,3.85,9,5.883,7.681
61,46,2,1,4.90,7,5.931,7.810
61,54,7,1,4.90,7,5.931,7.810
61,42,5,1,4.90,7,5.931,7.810
61,19,5,1,4.90,7,5.931,7.810
61,25,4,1,4.90,7,5.931,7.810
61,40,6,1,4.90,7,5.931,7.810
61,43,5,1,4.90,7,5.931,7.810
61,55,7,1,4.90,7,5.931,7.810
61,10,3,1,4.90,7,5.931,7.810
61,53,7,1,4.90,7,5.931,7.810
61,13,4,1,4.90,7,5.931,7.810
61,34,3,1,4.90,7,5.931,7.810
61,42,5,1,4.90,7,5.931,7.810
61,53,7,1,4.90,7,5.931,7.810
61,14,3,1,4.90,7,5.931,7.810
61,24,6,1,4.90,7,5.931,7.810
61,28,5,1,4.90,7,5.931,7.810
61,45,6,1,4.90,7,5.931,7.810
61,24,6,1,4.90,7,5.931,7.810
61,46,2,1,4.90,7,5.931,7.810
62,25,3,0.1,2.50,3,5.954,7.874
62,23,2,0.1,2.50,3,5.954,7.874
63,2,1,0.4,2.50,5,5.977,7.937
63,16,1,0.4,2.50,5,5.977,7.937
63,19,3,0.4,2.50,5,5.977,7.937
63,34,3,0.4,2.50,5,5.977,7.937
63,34,3,0.4,2.50,5,5.977,7.937
63,52,5,0.4,2.50,5,5.977,7.937
63,17,3,0.4,2.50,5,5.977,7.937
63,16,1,0.4,2.50,5,5.977,7.937
64,29,3,0.1,3.50,4,6.000,8.000
64,31,4,0.1,3.50,4,6.000,8.000
65,56,4,0.45,3.89,6,6.022,8.062
65,31,4,0.45,3.89,6,6.022,8.062
65,59,5,0.45,3.89,6,6.022,8.062
65,47,3,0.45,3.89,6,6.022,8.062
65,64,6,0.45,3.89,6,6.022,8.062
65,22,1,0.45,3.89,6,6.022,8.062
65,44,4,0.45,3.89,6,6.022,8.062
65,19,2,0.45,3.89,6,6.022,8.062
65,64,6,0.45,3.89,6,6.022,8.062
67,16,6,0.95,4.37,8,6.066,8.185
67,56,4,0.95,4.37,8,6.066,8.185
67,16,6,0.95,4.37,8,6.066,8.185
67,54,7,0.95,4.37,8,6.066,8.185
67,15,5,0.95,4.37,8,6.066,8.185
67,61,8,0.95,4.37,8,6.066,8.185
67,34,1,0.95,4.37,8,6.066,8.185
67,56,4,0.95,4.37,8,6.066,8.185
67,19,5,0.95,4.37,8,6.066,8.185
67,8,4,0.95,4.37,8,6.066,8.185
67,7,3,0.95,4.37,8,6.066,8.185
67,49,7,0.95,4.37,8,6.066,8.185
67,25,5,0.95,4.37,8,6.066,8.185
67,27,4,0.95,4.37,8,6.066,8.185
67,36,4,0.95,4.37,8,6.066,8.185
67,3,2,0.95,4.37,8,6.066,8.185
67,8,4,0.95,4.37,8,6.066,8.185
67,22,3,0.95,4.37,8,6.066,8.185
67,2,1,0.95,4.37,8,6.066,8.185
69,37,2,0.3,1.83,3,6.109,8.307
69,7,1,0.3,1.83,3,6.109,8.307
69,44,3,0.3,1.83,3,6.109,8.307
69,19,2,0.3,1.83,3,6.109,8.307
69,38,2,0.3,1.83,3,6.109,8.307
69,5,1,0.3,1.83,3,6.109,8.307
71,52,6,1,4.40,9,6.150,8.426
71,25,2,1,4.40,9,6.150,8.426
71,64,5,1,4.40,9,6.150,8.426
71,25,2,1,4.40,9,6.150,8.426
71,2,1,1,4.40,9,6.150,8.426
71,54,3,1,4.40,9,6.150,8.426
71,38,3,1,4.40,9,6.150,8.426
71,44,6,1,4.40,9,6.150,8.426
71,14,4,1,4.40,9,6.150,8.426
71,69,7,1,4.40,9,6.150,8.426
71,16,2,1,4.40,9,6.150,8.426
71,70,8,1,4.40,9,6.150,8.426
71,17,5,1,4.40,9,6.150,8.426
71,33,5,1,4.40,9,6.150,8.426
71,52,6,1,4.40,9,6.150,8.426
71,68,9,1,4.40,9,6.150,8.426
71,26,3,1,4.40,9,6.150,8.426
71,57,4,1,4.40,9,6.150,8.426
71,38,3,1,4.40,9,6.150,8.426
71,14,4,1,4.40,9,6.150,8.426
73,11,4,0.95,4.74,8,6.190,8.544
73,39,3,0.95,4.74,8,6.190,8.544
73,57,8,0.95,4.74,8,6.190,8.544
73,14,5,0.95,4.74,8,6.190,8.544
73,9,6,0.95,4.74,8,6.190,8.544
73,38,3,0.95,4.74,8,6.190,8.544
73,43,4,0.95,4.74,8,6.190,8.544
73,27,6,0.95,4.74,8,6.190,8.544
73,57,8,0.95,4.74,8,6.190,8.544
73,2,1,0.95,4.74,8,6.190,8.544
73,21,5,0.95,4.74,8,6.190,8.544
73,55,2,0.95,4.74,8,6.190,8.544
73,57,8,0.95,4.74,8,6.190,8.544
73,64,3,0.95,4.74,8,6.190,8.544
73,29,6,0.95,4.74,8,6.190,8.544
73,29,6,0.95,4.74,8,6.190,8.544
73,33,4,0.95,4.74,8,6.190,8.544
73,63,6,0.95,4.74,8,6.190,8.544
73,25,2,0.95,4.74,8,6.190,8.544
74,11,2,0.2,2.75,3,6.209,8.602
74,17,3,0.2,2.75,3,6.209,8.602
74,17,3,0.2,2.75,3,6.209,8.602
74,27,3,0.2,2.75,3,6.209,8.602
75,11,2,0.3,1.67,3,6.229,8.660
75,11,2,0.3,1.67,3,6.229,8.660
75,43,3,0.3,1.67,3,6.229,8.660
75,2,1,0.3,1.67,3,6.229,8.660
75,38,1,0.3,1.67,3,6.229,8.660
75,4,1,0.3,1.67,3,6.229,8.660
76,29,2,0.3,2.50,4,6.248,8.718
76,35,3,0.3,2.50,4,6.248,8.718
76,11,1,0.3,2.50,4,6.248,8.718
76,35,3,0.3,2.50,4,6.248,8.718
76,29,2,0.3,2.50,4,6.248,8.718
76,37,4,0.3,2.50,4,6.248,8.718
77,30,2,0.75,3.20,6,6.267,8.775
77,6,1,0.75,3.20,6,6.267,8.775
77,71,6,0.75,3.20,6,6.267,8.775
77,51,5,0.75,3.20,6,6.267,8.775
77,60,5,0.75,3.20,6,6.267,8.775
77,8,2,0.75,3.20,6,6.267,8.775
77,26,1,0.75,3.20,6,6.267,8.775
77,32,4,0.75,3.20,6,6.267,8.775
77,75,6,0.75,3.20,6,6.267,8.775
77,27,3,0.75,3.20,6,6.267,8.775
77,26,1,0.75,3.20,6,6.267,8.775
77,69,4,0.75,3.20,6,6.267,8.775
77,5,2,0.75,3.20,6,6.267,8.775
77,68,5,0.75,3.20,6,6.267,8.775
77,3,1,0.75,3.20,6,6.267,8.775
79,33,2,1,4.60,10,6.304,8.888
79,49,3,1,4.60,10,6.304,8.888
79,24,4,1,4.60,10,6.304,8.888
79,68,7,1,4.60,10,6.304,8.888
79,44,3,1,4.60,10,6.304,8.888
79,38,6,1,4.60,10,6.304,8.888
79,62,5,1,4.60,10,6.304,8.888
79,12,2,1,4.60,10,6.304,8.888
79,24,4,1,4.60,10,6.304,8.888
79,32,4,1,4.60,10,6.304,8.888
79,67,5,1,4.60,10,6.304,8.888
79,41,3,1,4.60,10,6.304,8.888
79,74,10,1,4.60,10,6.304,8.888
79,32,4,1,4.60,10,6.304,8.888
79,11,3,1,4.60,10,6.304,8.888
79,58,6,1,4.60,10,6.304,8.888
79,69,9,1,4.60,10,6.304,8.888
79,8,1,1,4.60,10,6.304,8.888
79,35,5,1,4.60,10,6.304,8.888
79,58,6,1,4.60,10,6.304,8.888
81,76,4,0.05,4.00,4,6.340,9.000
83,44,3,1,3.50,6,6.375,9.110
83,8,3,1,3.50,6,6.375,9.110
83,25,3,1,3.50,6,6.375,9.110
83,46,3,1,3.50,6,6.375,9.110
83,54,4,1,3.50,6,6.375,9.110
83,73,4,1,3.50,6,6.375,9.110
83,23,3,1,3.50,6,6.375,9.110
83,45,2,1,3.50,6,6.375,9.110
83,65,5,1,3.50,6,6.375,9.110
83,72,6,1,3.50,6,6.375,9.110
83,13,4,1,3.50,6,6.375,9.110
83,10,2,1,3.50,6,6.375,9.110
83,41,4,1,3.50,6,6.375,9.110
83,14,1,1,3.50,6,6.375,9.110
83,74,6,1,3.50,6,6.375,9.110
83,71,6,1,3.50,6,6.375,9.110
83,24,5,1,3.50,6,6.375,9.110
83,4,1,1,3.50,6,6.375,9.110
83,34,3,1,3.50,6,6.375,9.110
83,43,2,1,3.50,6,6.375,9.110
85,78,5,0.25,3.80,5,6.409,9.220
85,48,4,0.25,3.80,5,6.409,9.220
85,24,4,0.25,3.80,5,6.409,9.220
85,2,1,0.25,3.80,5,6.409,9.220
85,63,5,0.25,3.80,5,6.409,9.220
87,77,5,0.25,2.20,5,6.443,9.327
87,44,1,0.25,2.20,5,6.443,9.327
87,47,3,0.25,2.20,5,6.443,9.327
87,44,1,0.25,2.20,5,6.443,9.327
87,44,1,0.25,2.20,5,6.443,9.327
89,16,3,1,3.85,9,6.476,9.434
89,21,4,1,3.85,9,6.476,9.434
89,6,1,1,3.85,9,6.476,9.434
89,28,3,1,3.85,9,6.476,9.434
89,79,4,1,3.85,9,6.476,9.434
89,6,1,1,3.85,9,6.476,9.434
89,61,3,1,3.85,9,6.476,9.434
89,10,1,1,3.85,9,6.476,9.434
89,88,9,1,3.85,9,6.476,9.434
89,32,3,1,3.85,9,6.476,9.434
89,67,2,1,3.85,9,6.476,9.434
89,81,6,1,3.85,9,6.476,9.434
89,83,7,1,3.85,9,6.476,9.434
89,33,2,1,3.85,9,6.476,9.434
89,77,6,1,3.85,9,6.476,9.434
89,10,1,1,3.85,9,6.476,9.434
89,37,6,1,3.85,9,6.476,9.434
89,87,8,1,3.85,9,6.476,9.434
89,21,4,1,3.85,9,6.476,9.434
89,78,3,1,3.85,9,6.476,9.434
91,3,2,0.85,4.82,12,6.508,9.539
91,16,3,0.85,4.82,12,6.508,9.539
91,12,3,0.85,4.82,12,6.508,9.539
91,50,5,0.85,4.82,12,6.508,9.539
91,87,10,0.85,4.82,12,6.508,9.539
91,46,1,0.85,4.82,12,6.508,9.539
91,82,5,0.85,4.82,12,6.508,9.539
91,79,5,0.85,4.82,12,6.508,9.539
91,90,12,0.85,4.82,12,6.508,9.539
91,82,5,0.85,4.82,12,6.508,9.539
91,23,1,0.85,4.82,12,6.508,9.539
91,31,2,0.85,4.82,12,6.508,9.539
91,11,4,0.85,4.82,12,6.508,9.539
91,41,4,0.85,4.82,12,6.508,9.539
91,25,5,0.85,4.82,12,6.508,9.539
91,90,12,0.85,4.82,12,6.508,9.539
91,22,3,0.85,4.82,12,6.508,9.539
92,37,3,0.05,3.00,3,6.524,9.592
93,7,3,0.15,4.00,5,6.539,9.644
93,71,4,0.15,4.00,5,6.539,9.644
93,82,5,0.15,4.00,5,6.539,9.644
94,33,2,0.1,3.00,4,6.555,9.695
94,43,4,0.1,3.00,4,6.555,9.695
95,33,2,0.75,3.20,9,6.570,9.747
95,47,6,0.75,3.20,9,6.570,9.747
95,7,2,0.75,3.20,9,6.570,9.747
95,74,4,0.75,3.20,9,6.570,9.747
95,61,5,0.75,3.20,9,6.570,9.747
95,49,2,0.75,3.20,9,6.570,9.747
95,54,4,0.75,3.20,9,6.570,9.747
95,3,1,0.75,3.20,9,6.570,9.747
